,Name,Year,Mileage,Count Raiting,Rating,Fuel type,Interior color,Exterior_color,Price,bind_price
8058,Tesla Model 3 Long Range,2020,21443.0,2.0,5.0,1, Black , White ,56800.0,8
8059,Tesla Model 3 Long Range,2019,41247.0,7340.0,3.7,1, Black , White ,48499.0,7
8060,Tesla Model 3 Long Range,2018,48652.0,128.0,4.0,1, White , Black ,42468.0,7
8061,Tesla Model 3 Long Range,2021,19116.0,151.0,4.1,1, Black , Polar White ,59000.0,8
8062,Tesla Model 3 Long Range,2018,64254.0,1036.0,4.6,1, White , Red Multi ,47395.0,7
8063,Tesla Model 3 Long Range,2021,13766.0,8.0,5.0,1, Black , Red Multi ,61700.0,9
8064,Tesla Model 3 Long Range,2019,39475.0,1.0,1.0,1, Black , Red ,73499.0,9
8067,Tesla Model 3 Performance,2019,28087.0,14.0,4.1,1, White / Black , Pearl White Multi ,58995.0,8
8068,Tesla Model 3 Long Range,2020,14328.0,8386.0,4.3,1, Black , White ,52990.0,8
8069,Tesla Model 3 Long Range,2018,21978.0,7.0,3.7,1, Black , Black ,49998.0,7
8070,Tesla Model 3 Long Range,2019,29998.0,3.0,3.7,1, Black , Blue ,52499.0,8
8071,Tesla Model 3 Long Range,2018,34148.0,7342.0,3.7,1, Black , Pearl White Multi-Coat ,44499.0,7
8072,Tesla Model 3 Long Range,2018,49908.0,7339.0,3.7,1, Black , Midnight Silver Metallic ,45999.0,7
8073,Tesla Model 3 Long Range,2018,23625.0,7339.0,3.7,1, Black , Red ,50999.0,8
8074,Tesla Model 3 Long Range,2021,5317.0,145.0,4.5,1, Black , White ,59995.0,8
8075,Tesla Model 3 Long Range,2020,5616.0,131.0,3.7,1, Black , White ,53950.0,8
8076,Tesla Model 3 Long Range,2021,9182.0,1778.0,4.8,1, Black , Black ,59999.0,8
8077,Tesla Model 3 Long Range,2018,28169.0,3455.0,4.7,1, Black , Gray ,48999.0,7
8078,Tesla Model 3 Performance,2020,62913.0,4423.0,4.5,1, Black , Pearl White Multi ,55434.0,8
8079,Tesla Model 3 Performance,2020,15261.0,856.0,4.7,1, Black , Pearl White Multi ,59998.0,8
8080,Tesla Model 3 Long Range,2020,18615.0,1419.0,4.7,1, Black , Red Multi ,59671.0,8
8081,Tesla Model 3 Performance,2021,581.0,861.0,4.9,1, Black , Pearl White Multi ,68217.0,9
8082,Tesla Model 3 Long Range,2018,28696.0,8381.0,4.3,1, Black , Red Multi ,45990.0,7
8083,Tesla Model 3 Long Range,2021,2049.0,5.0,2.6,1, White , Deep Blue Metallic ,58999.0,8
8084,Tesla Model 3 Long Range Battery,2018,39136.0,52.0,4.3,1, Black , Midnight Silver Metallic ,51590.0,8
8085,Tesla Model 3 Performance,2021,2211.0,1237.0,4.9,1, Black , Blue ,70995.0,9
8087,Tesla Model 3 Performance,2021,3331.0,195.0,4.2,1, Black , Midnight Silver Metallic ,69998.0,9
8088,Tesla Model 3 Long Range,2018,23138.0,8381.0,4.3,1, Black , Silver ,45990.0,7
8089,Tesla Model 3 Long Range,2018,40921.0,3.0,3.7,1, Black , Midnight Silver Metallic ,48999.0,7
8090,Tesla Model 3 Performance,2021,1921.0,1466.0,4.6,1, Black , White ,64500.0,9
8091,Tesla Model 3 Performance,2020,8989.0,3996.0,4.8,1, Black , Red Multi ,59990.0,8
8092,Tesla Model 3 Long Range,2018,35041.0,8381.0,4.3,1, Black , White ,44990.0,7
8093,Tesla Model 3 Long Range,2018,38172.0,107.0,4.3,1, Black , White ,49995.0,7
8094,Tesla Model 3 Long Range,2020,24781.0,8386.0,4.3,1, Black , Blue ,50990.0,8
8095,Tesla Model 3 Long Range,2018,38770.0,767.0,4.5,1, Black , Black ,45800.0,7
8096,Tesla Model 3 Long Range,2020,6979.0,1294.0,4.3,1, Black , White ,55990.0,8
8097,Tesla Model 3 Long Range,2019,20307.0,8383.0,4.3,1, Black , Blue ,50990.0,8
8098,Tesla Model 3 Long Range,2018,38272.0,7340.0,3.7,1, Black , Gray ,50999.0,8
8101,Tesla Model 3 Long Range,2020,21404.0,6.0,3.1,1, Black , White ,53998.0,8
8102,Tesla Model 3 Performance,2019,20540.0,7340.0,3.7,1, Black , White ,53999.0,8
8103,Tesla Model 3 Performance,2020,6543.0,61.0,4.3,1, Black , Deep Blue Metallic ,49499.0,7
8105,Tesla Model 3 Performance,2020,21045.0,8384.0,4.3,1, Black , Blue ,56590.0,8
8106,Tesla Model 3 Performance,2018,44427.0,2.0,3.0,1,Nan,Nan,48999.0,7
8107,Tesla Model 3 Long Range,2019,36121.0,7342.0,3.7,1, Black , Red ,51999.0,8
8109,Tesla Model 3 Performance,2020,22828.0,7339.0,3.7,1, Black , Black ,55999.0,8
8110,Tesla Model 3 Performance,2019,17990.0,138.0,4.4,1, White / Black , Midnight Silver Metallic ,55599.0,8
8111,Tesla Model 3 Long Range,2021,23970.0,1654.0,4.8,1, Black , Pearl White Multi ,58989.0,8
8112,Tesla Model 3 Long Range,2018,28190.0,84.0,4.0,1, Black , Silver ,48950.0,7
8114,Tesla Model 3 LONG RANGE 4DR FASTBACK,2018,22970.0,7340.0,3.7,1, Black , Black ,46999.0,7
8116,Tesla Model 3 Performance,2020,56926.0,90.0,4.0,1, Black , Pearl White Multi ,58990.0,8
8117,Tesla Model 3 Long Range,2020,15955.0,6.0,3.1,1, Black , White ,53998.0,8
8118,Tesla Model 3 Performance,2021,2424.0,5.0,3.4,1, Black , – ,67998.0,9
8119,Tesla Model 3 Long Range,2018,25393.0,8383.0,4.3,1, Black , Blue ,47590.0,7
8120,Tesla Model 3 Performance,2018,45799.0,2731.0,4.9,1, White , Pearl White Multi ,49995.0,7
8121,Tesla Model 3 Performance,2021,4264.0,20.0,4.4,1, Black , Deep Blue Metallic ,72996.0,9
8122,Tesla Model 3 Long Range,2018,26321.0,8381.0,4.3,1, Black , Blue ,45990.0,7
8123,Tesla Model 3 Performance,2019,29092.0,5.0,4.3,1, Black , Black ,54990.0,8
8124,Tesla Model 3 Performance,2018,52144.0,23.0,3.9,1, Black , Silver Metallic ,50198.0,8
8125,Tesla Model 3 Long Range,2018,31833.0,2.0,4.0,1, Black , Black ,45998.0,7
8126,Tesla Model 3 Long Range,2018,23876.0,8.0,4.3,1, Black , Gray ,46998.0,7
8127,Tesla Model 3 Long Range,2018,30303.0,8383.0,4.3,1, Black , Gray ,44990.0,7
8128,Tesla Model 3 Performance,2021,7264.0,7342.0,3.7,1, White , Deep Blue Metallic ,63499.0,9
8129,Tesla Model 3 Performance,2020,26285.0,4.0,5.0,1, Black , Gray ,57999.0,8
8130,Tesla Model 3 Performance,2020,40443.0,621.0,3.9,1, White / Black , Pearl White Multi ,59028.0,8
8131,Tesla Model 3 Long Range,2019,12592.0,7342.0,3.7,1, Black , Blue ,52999.0,8
8132,Tesla Model 3 ,2019,15013.0,4633.0,4.7,1, Black , Deep Blue Metallic ,52573.0,8
8133,Tesla Model 3 Long Range,2018,27318.0,184.0,4.7,1, Charcoal , Midnight Silver ,49999.0,7
8135,Tesla Model 3 Long Range,2021,1987.0,7340.0,3.7,1, Black , Midnight Silver Metallic ,57499.0,8
8136,Tesla Model 3 Long Range,2018,41607.0,67.0,4.1,1, Black , Blue ,43999.0,7
8137,Tesla Model 3 Long Range,2018,52580.0,844.0,4.7,1, Black , Deep Blue Metallic ,44500.0,7
8138,Tesla Model 3 Performance,2020,16780.0,385.0,4.7,1, Black , – ,59998.0,8
8139,Tesla Model 3 Long Range,2018,29540.0,22.0,3.1,1, Black , Obsidian Black Metallic ,49988.0,7
8140,Tesla Model 3 Long Range,2019,37303.0,7340.0,3.7,1, Black , Blue ,48999.0,7
8141,Tesla Model 3 Long Range,2020,29231.0,950.0,4.5,1, Black , Black ,50979.0,8
8143,Tesla Model 3 Performance,2018,34556.0,304.0,4.6,1, White , Gray ,51898.0,8
8146,Tesla Model 3 Long Range,2018,27871.0,8386.0,4.3,1, Black , Gray ,47990.0,7
8147,Tesla Model 3 Long Range,2019,30497.0,12.0,2.5,1, Black , White ,45999.0,7
8149,Tesla Model 3 Long Range,2020,36280.0,7340.0,3.7,1, Black , White ,50999.0,8
8150,Tesla Model 3 Performance,2020,28846.0,509.0,4.8,1, Black , Pearl White Multi ,57000.0,8
8151,Tesla Model 3 Long Range,2020,17880.0,3.0,3.7,1, Black , Black ,55999.0,8
8152,Tesla Model 3 Long Range,2019,18242.0,3285.0,4.8,1, White / Black , Deep Blue Metallic ,52906.0,8
8153,Tesla Model 3 Long Range,2018,28408.0,8386.0,4.3,1, Black , Blue ,45990.0,7
8155,Tesla Model 3 Performance,2020,21663.0,184.0,4.8,1, Black , Red Multi ,59990.0,8
8158,Tesla Model 3 Long Range,2019,28839.0,50.0,4.5,1, Jet Black , Solid Black ,53695.0,8
8159,Tesla Model 3 Long Range,2019,18566.0,7339.0,3.7,1, White , Gray ,50999.0,8
8160,Tesla Model 3 Long Range,2019,29093.0,5.0,4.1,1, Black , Red ,45999.0,7
8161,Tesla Model 3 Long Range,2019,39948.0,4.0,1.1,1, Black , White ,49999.0,7
8163,Tesla Model 3 Long Range,2018,10540.0,8383.0,4.3,1, Black , Gray ,48590.0,7
8164,Tesla Model 3 Long Range,2021,4543.0,8381.0,4.3,1, Black , Black ,57590.0,8
8165,Tesla Model 3 Long Range,2018,24722.0,8386.0,4.3,1, Black , Red Multi ,47590.0,7
8166,Tesla Model 3 Long Range,2018,23623.0,25.0,4.8,1, Charcoal , Midnight Silver ,50300.0,8
8167,Tesla Model 3 LONG RANGE,2018,20190.0,7340.0,3.7,1, Black , Blue ,49999.0,7
8168,Tesla Model 3 Long Range,2018,28494.0,1014.0,4.7,1, Black , Midnight Silver Metallic ,51451.0,8
8169,Tesla Model 3 Long Range,2020,19589.0,149.0,4.4,1, Black , Pearl White Multi ,58789.0,8
8170,Tesla Model 3 Long Range,2018,40806.0,8381.0,4.3,1, Black , White ,44590.0,7
8171,Tesla Model 3 Long Range,2018,60742.0,8381.0,4.3,1, Black , Red Multi ,44990.0,7
8172,Tesla Model 3 Performance,2018,28719.0,1466.0,4.6,1, Black , Black ,51750.0,8
8173,Tesla Model 3 Performance,2021,4005.0,957.0,4.8,1, White / Black , Midnight Silver Metallic ,67592.0,9
8174,Tesla Model 3 Long Range,2018,23699.0,6327.0,4.9,1, Black , Deep Blue Metallic ,48999.0,7
8175,Tesla Model 3 ,2019,21543.0,251.0,3.7,1,Nan,Nan,56995.0,8
8176,Tesla Model 3 Long Range,2021,4303.0,7344.0,3.7,1, White , Red Multi-Coat ,57999.0,8
8177,Tesla Model 3 Long Range,2018,40283.0,8383.0,4.3,1, Black , Blue ,44590.0,7
8178,Tesla Model 3 Long Range,2020,47875.0,432.0,3.9,1, Black , Midnight Silver Metallic ,49131.0,7
8179,Tesla Model 3 Long Range,2018,18685.0,68.0,4.2,1, Black , Deep Blue Metallic ,51000.0,8
8180,Tesla Model 3 Long Range,2018,49206.0,4.0,1.2,1, Black , White ,42499.0,7
8181,Tesla Model 3 Long Range,2022,100.0,869.0,4.3,1, Black , White ,66000.0,9
8182,Tesla Model 3 Performance,2020,14478.0,621.0,3.9,1, White / Black , Midnight Silver Metallic ,63461.0,9
8184,Tesla Model 3 Long Range,2020,24429.0,8381.0,4.3,1, White / Black , Gray ,51990.0,8
8185,Tesla Model 3 Long Range,2020,26473.0,7341.0,3.7,1, Black , Pearl White Multi-Coat ,50999.0,8
8186,Tesla Model 3 Performance,2021,562.0,437.0,4.7,1, Black , Black ,67250.0,9
8187,Tesla Model 3 Long Range,2018,42385.0,7340.0,3.7,1, Black , Gray ,45999.0,7
8188,Tesla Model 3 Long Range,2018,33047.0,7.0,3.0,1, Black , White ,45998.0,7
8189,Tesla Model 3 Long Range,2020,18803.0,47.0,4.8,1, White / Black , Red Multi ,57500.0,8
8190,Tesla Model 3 Long Range,2018,50092.0,8381.0,4.3,1, Black , Black ,44590.0,7
8192,Tesla Model 3 Long Range,2018,28163.0,7341.0,3.7,1, Black , Black ,48999.0,7
8193,Tesla Model 3 Performance,2020,1495.0,13.0,2.7,1, Black , Silver Metallic ,51000.0,8
8195,Tesla Model 3 Long Range,2019,29825.0,1228.0,4.8,1, White / Black , Pearl White Multi ,51750.0,8
8196,Tesla Model 3 Long Range,2019,8181.0,8953.0,4.3,1, Black , White ,49990.0,7
8198,Tesla Model 3 Long Range,2018,34413.0,508.0,4.7,1, Charcoal , Obsidian Black ,48999.0,7
8199,Tesla Model 3 Long Range,2020,9077.0,3.0,5.0,1, Black , Black ,56985.0,8
8200,Tesla Model 3 Long Range,2019,13236.0,97.0,4.1,1, Black , Deep Blue Metallic ,50989.0,8
8203,Tesla Model 3 Long Range,2018,46511.0,2112.0,4.5,1, Black , Silver ,49499.0,7
8204,Tesla Model 3 Long Range,2019,25962.0,844.0,4.5,1, Black , Pearl White Multi ,51206.0,8
8205,Tesla Model 3 Long Range,2018,121171.0,8382.0,4.3,1, Black , White ,37590.0,7
8206,Tesla Model 3 Long Range,2018,18580.0,394.0,4.6,1, Black , Black ,46580.0,7
8208,Tesla Model 3 Long Range,2021,1140.0,2.0,1.0,1, Black , White ,58998.0,8
8209,Tesla Model 3 Performance,2020,14125.0,468.0,4.4,1, Black , Midnight Silver Metallic ,59788.0,8
8211,Tesla Model 3 Long Range,2021,4328.0,8.0,2.4,1, Black , White ,59998.0,8
8212,Tesla Model 3 Performance,2018,21775.0,7340.0,3.7,1, Black , Silver ,51999.0,8
8213,Tesla Model 3 Long Range,2020,31485.0,275.0,4.6,1, White / Black , Deep Blue Metallic ,49995.0,7
8214,Tesla Model 3 Long Range,2020,8971.0,15.0,2.4,1, Black , White ,56998.0,8
8216,Tesla Model 3 Long Range,2020,14859.0,142.0,4.0,1, Black , Pearl White Multi ,54000.0,8
8217,Tesla Model 3 Long Range,2018,26515.0,52.0,4.6,1, White , Black ,51999.0,8
8218,Tesla Model 3 Performance,2020,35420.0,977.0,4.7,1, Black , Black ,58990.0,8
8220,Tesla Model 3 Long Range,2019,22187.0,854.0,4.7,1, Black , Black ,52979.0,8
8221,Tesla Model 3 Long Range,2019,9046.0,8381.0,4.3,1, Black , Red Multi ,53990.0,8
8223,Tesla Model 3 Long Range,2018,8725.0,8384.0,4.3,1, Black , Blue ,51590.0,8
8224,Tesla Model 3 Performance,2019,27511.0,565.0,4.2,1, Black , Black ,53999.0,8
8225,Tesla Model 3 Long Range,2021,15524.0,7339.0,3.7,1,Nan,Nan,53999.0,8
8226,Tesla Model 3 Performance,2019,24574.0,1894.0,4.8,1, Black , Midnight Silver Metallic ,52985.0,8
8227,Tesla Model 3 Long Range,2020,10578.0,1294.0,4.3,1, White / Black , Red Multi ,55480.0,8
8228,Tesla Model 3 Long Range,2018,14594.0,25.0,3.6,1, Black , Black ,48488.0,7
8230,Tesla Model 3 Long Range,2018,13320.0,1605.0,4.6,1, Black , Red Multi ,51500.0,8
8231,Tesla Model 3 Long Range,2019,15530.0,70.0,4.8,1, White / Black , Midnight Silver Metallic ,54000.0,8
8232,Tesla Model 3 Long Range,2020,17602.0,7340.0,3.7,1, Black , Solid Black ,53499.0,8
8234,Tesla Model 3 Performance,2020,11369.0,29.0,3.8,1, Black , Gray ,62000.0,9
8235,Tesla Model 3 Long Range,2021,8632.0,115.0,4.6,1, Black , White ,56991.0,8
8236,Tesla Model 3 Long Range,2018,32976.0,5.0,3.4,1, Black , Gray ,46995.0,7
8237,Tesla Model 3 Long Range,2018,51220.0,12.0,4.8,1, Black , Black ,49950.0,7
8238,Tesla Model 3 Long Range,2020,14592.0,782.0,4.4,1, Black , White ,54997.0,8
8239,Tesla Model 3 Long Range,2020,26443.0,884.0,4.9,1, White / Black , Pearl White Multi ,51490.0,8
8240,Tesla Model 3 Long Range,2019,12873.0,1245.0,4.7,1, White / Black , Pearl White Multi ,53998.0,8
8241,Tesla Model 3 Long Range,2018,23896.0,183.0,4.9,1, Black , Deep Blue Metallic ,47495.0,7
8242,Tesla Model 3 Long Range,2021,11555.0,1255.0,4.7,1, Black , Pearl White Multi ,61795.0,9
8243,Tesla Model 3 Long Range,2018,60276.0,12.0,2.5,1, Black , Gray ,41999.0,7
8245,Tesla Model 3 Long Range,2021,9058.0,8386.0,4.3,1, Black , White ,56590.0,8
8246,Tesla Model 3 Long Range,2021,7985.0,7341.0,3.7,1, Black , Black ,56999.0,8
8247,Tesla Model 3 Long Range,2021,7180.0,12.0,2.7,1, Black , White ,60998.0,9
8248,Tesla Model 3 Long Range,2021,3287.0,26010.0,4.9,1, Black , Black ,58999.0,8
8249,Tesla Model 3 Long Range,2019,18243.0,416.0,4.7,1, Black , Black ,51888.0,8
8250,Tesla Model 3 Long Range,2021,8603.0,8386.0,4.3,1, White / Black , Gray ,57590.0,8
8251,Tesla Model 3 Long Range,2020,22154.0,6.0,2.7,1, Black , Gray ,53998.0,8
8254,Tesla Model 3 Performance,2019,10725.0,11.0,3.5,1, Black , Red Multi ,55998.0,8
8255,Tesla Model 3 Long Range,2021,1782.0,17.0,4.1,1, Black , White ,57895.0,8
8256,Tesla Model 3 Long Range,2019,27487.0,2.0,5.0,1, Black , Red Multi ,52967.0,8
8258,Tesla Model 3 Long Range,2021,12723.0,8381.0,4.3,1, Black , Gray ,56990.0,8
8260,Tesla Model 3 Long Range,2018,18856.0,7339.0,3.7,1, Black , Blue ,47999.0,7
8261,Tesla Model 3 Long Range,2022,399.0,6319.0,4.8,1, Black , Pearl White Multi ,59924.0,8
8262,Tesla Model 3 Long Range,2018,23525.0,3.0,3.7,1, Black , Red Multi-Coat ,46999.0,7
8263,Tesla Model 3 Performance,2020,32686.0,2.0,5.0,1, Black , Gray ,55998.0,8
8264,Tesla Model 3 Long Range,2020,11615.0,340.0,4.6,1, Black , Pearl White Multi ,53799.0,8
8265,Tesla Model 3 Long Range,2021,5637.0,3.0,3.7,1, Black , Midnight Silver Metallic ,59499.0,8
8266,Tesla Model 3 Performance,2018,36222.0,4.0,1.2,1, Black , Gray ,51499.0,8
8267,Tesla Model 3 Long Range,2019,30894.0,77.0,4.7,1, White / Black , Pearl White Multi ,49302.0,7
8268,Tesla Model 3 Long Range,2019,58566.0,87.0,4.5,1, Black , Deep Blue Metallic ,47750.0,7
8269,Tesla Model 3 Long Range,2020,21847.0,24.0,4.4,1, Black , Silver ,54900.0,8
8270,Tesla Model 3 Performance,2020,26197.0,7339.0,3.7,1, Black , Pearl White Multi-Coat ,58999.0,8
8271,Tesla Model 3 Performance,2020,35701.0,2822.0,4.8,1, Black , Pearl White Multi ,57729.0,8
8273,Tesla Model 3 Long Range,2020,17149.0,178.0,4.0,1, Black , Pearl White Multi ,53918.0,8
8274,Tesla Model 3 Long Range,2020,13087.0,3.0,3.5,1, Black , White ,54998.0,8
8275,Tesla Model 3 Long Range,2019,13731.0,1294.0,4.3,1, Black , Black ,54990.0,8
8276,Tesla Model 3 Long Range,2021,3157.0,1.0,1.0,1, Black , Black ,61998.0,9
8277,Tesla Model 3 Long Range,2018,36999.0,1.0,1.0,1, Black , Blue ,48999.0,7
8278,Tesla Model 3 Long Range,2019,28597.0,178.0,4.0,1, Black , Deep Blue Metallic ,51826.0,8
8281,Tesla Model 3 Long Range,2018,29807.0,1.0,5.0,1, Black , Midnight Silver Metallic ,52499.0,8
8283,Tesla Model 3 Long Range,2018,56610.0,7340.0,3.7,1, Black , Deep Blue Metallic ,46999.0,7
8285,Tesla Model 3 Long Range,2019,20307.0,313.0,4.8,1, Black , Black ,53835.0,8
8286,Tesla Model 3 Long Range,2018,32815.0,558.0,4.6,1, Black , Midnight Silver Metallic ,46200.0,7
8287,Tesla Model 3 Performance,2021,7633.0,7342.0,3.7,1, Black , Red ,62499.0,9
8288,Tesla Model 3 Long Range,2019,14250.0,1987.0,4.8,1, Black , White ,58777.0,8
8289,Tesla Model 3 Long Range,2020,12014.0,339.0,4.9,1, White / Black , Midnight Silver Metallic ,57529.0,8
8291,Tesla Model 3 Long Range,2020,20087.0,69.0,4.8,1, White / Black , Red Multi ,53777.0,8
8292,Tesla Model 3 Long Range,2018,52986.0,14.0,2.5,1, Black , Gray ,45999.0,7
8293,Tesla Model 3 Long Range,2019,11927.0,945.0,4.6,1, Black , Black ,59494.0,8
8296,Tesla Model 3 Long Range,2018,35218.0,131.0,3.7,1, Black , Blue ,45950.0,7
8298,Tesla Model 3 Long Range,2021,1582.0,936.0,4.5,1, Black , Black ,61988.0,9
8299,Tesla Model 3 Long Range,2019,28431.0,803.0,4.9,1, Black , Midnight Silver Metallic ,54990.0,8
8302,Tesla Model 3 Long Range,2019,19289.0,89.0,4.7,1, White / Black , Black ,49990.0,7
8303,Tesla Model 3 Long Range,2019,42762.0,856.0,4.7,1, White / Black , Black ,51399.0,8
8304,Tesla Model 3 Long Range,2018,25840.0,8381.0,4.3,1, Black , Black ,46990.0,7
8305,Tesla Model 3 Long Range,2021,3956.0,8385.0,4.3,1, Black , White ,58590.0,8
8306,Tesla Model 3 Long Range,2019,11254.0,21.0,3.9,1, Black , Midnight Silver Metallic ,55500.0,8
8307,Tesla Model 3 Long Range,2019,22082.0,709.0,4.4,1, Black , Black ,53490.0,8
8308,Tesla Model 3 Long Range,2019,18459.0,8382.0,4.3,1, Black , Gray ,51990.0,8
8309,Tesla Model 3 Long Range,2018,63916.0,7339.0,3.7,1, Black , Blue ,42999.0,7
8311,Tesla Model 3 Long Range,2018,27275.0,509.0,4.8,1, White , Gray ,53900.0,8
8312,Tesla Model 3 Long Range,2021,5612.0,251.0,3.7,1, Black , Midnight Silver Metallic ,59995.0,8
8313,Tesla Model 3 Long Range,2019,15770.0,11.0,4.1,1, Black , Pearl White Multi ,51985.0,8
8314,Tesla Model 3 Performance,2019,19283.0,27.0,4.8,1, White / Black , Black ,58989.0,8
8315,Tesla Model 3 Long Range,2019,17169.0,142.0,4.7,1, Black , Pearl White Multi ,51999.0,8
8316,Tesla Model 3 Long Range,2018,18358.0,2667.0,4.7,1, Black , Gray ,56995.0,8
8317,Tesla Model 3 LONG RANGE,2018,15954.0,67.0,4.1,1, Black , Blue ,47499.0,7
8318,Tesla Model 3 Long Range,2018,6947.0,31.0,3.7,1, Black , Black ,52755.0,8
